passage_uri,real_sourcekey
https://r11.eu/rdf/resource/f7116999-1039-49a5-8e35-8181ffeb42dc,"Nea Mone, Gedeon 8"
https://r11.eu/rdf/resource/8d53e705-4411-4970-8f75-949aceb36c85,"Nea Mone, Gedeon 12"
https://r11.eu/rdf/resource/1a9e76a2-36c6-49dd-ad27-34b1f2aa996d,"Nea Mone, Gedeon 8"
https://r11.eu/rdf/resource/9c4b8d48-6ffd-4677-98d4-2b50b142fc58,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/2b94ccf3-0a51-4ef9-b944-f2c17f34cfc1,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/18ad0c76-9ad6-45d0-a899-c1019e1d1fac,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/c08e2461-308e-4fff-b76b-2c58c49580f7,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/354852f3-e3a2-4032-ad4e-30895d77df7b,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/157f822c-47a5-49f4-bdd7-2c9fdad48100,Panteleemon 4
https://r11.eu/rdf/resource/8494c2e8-dd80-46eb-8972-570000f967bf,Panteleemon 4
https://r11.eu/rdf/resource/071cda53-13ef-4a15-950c-309828eca802,Panteleemon 4
https://r11.eu/rdf/resource/2ad19948-fac0-4b9f-9c6d-e0dff2024457,Xeropotamou 5
https://r11.eu/rdf/resource/73ff1fe6-a7f7-4476-a588-1408ebac99f9,Panteleemon 5
https://r11.eu/rdf/resource/93cd1ae3-ee02-4cca-a812-981ac7f902d6,Panteleemon 5
https://r11.eu/rdf/resource/293c03db-35ad-4cee-9f5a-2cdb74221da6,Panteleemon 5
https://r11.eu/rdf/resource/75f2075f-c1b4-4cd9-beeb-66c12faf0d7d,Panteleemon 5
https://r11.eu/rdf/resource/2f648a64-340b-4ebe-9cc8-53498747eebb,Panteleemon 6
https://r11.eu/rdf/resource/7ebb7bd8-a85f-41a4-a290-a888fe79df9b,Panteleemon 6
https://r11.eu/rdf/resource/488e2185-740e-404c-9057-34f616574c73,Panteleemon 2
https://r11.eu/rdf/resource/330a7242-0e75-4b01-9c63-20c5f3a2479c,Panteleemon 2
https://r11.eu/rdf/resource/1d0bcbad-bf87-4a17-874d-f944e2d0d4c4,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/37c83dd4-b712-4cce-8955-3b4bba59c750,Panteleemon 5
https://r11.eu/rdf/resource/ba39dc50-ed5a-44d9-a477-0afd3dbb1b46,Panteleemon 5
https://r11.eu/rdf/resource/3d7bb746-77a8-4c51-b2fc-e7852068c304,Panteleemon 5
https://r11.eu/rdf/resource/98d613ce-2966-4534-af52-ed323c737443,Panteleemon 5
https://r11.eu/rdf/resource/ee93732c-86e3-4712-ac07-20a1fc08f520,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/f6e4a183-3ec4-4761-bdd5-22d8028e50ba,Panteleemon 4
https://r11.eu/rdf/resource/5079f7f1-6f9b-4ba7-8eec-432e85afe39f,Panteleemon 5
https://r11.eu/rdf/resource/08531070-d43b-4be6-8b82-5d05b7d51751,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/73e80293-2463-45ec-9e2a-3beff0975e52,Panteleemon 6
https://r11.eu/rdf/resource/799c036c-ec95-46d8-87d7-c17f0fef8ca3,Panteleemon 6
https://r11.eu/rdf/resource/01e15a11-7bfc-4deb-975e-b44bca13a179,Panteleemon 6
https://r11.eu/rdf/resource/7c7d5810-8aad-4131-900e-68a2232e66cd,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/d6a0e676-cfb0-4a9e-8654-e9f65ea082f0,Panteleemon 5
https://r11.eu/rdf/resource/ea993736-8898-4998-b6d8-786264d57e38,Panteleemon 5
https://r11.eu/rdf/resource/cca5badf-1d96-4524-8f25-2bedd9272d42,Panteleemon 5
https://r11.eu/rdf/resource/6621a62c-5032-42fe-b671-5391af93a14f,Panteleemon 5
https://r11.eu/rdf/resource/1ff62f37-31c5-4b18-b55c-3e322db2aaab,Panteleemon 5
https://r11.eu/rdf/resource/4f096515-f011-4903-b415-e2e8d4208070,Panteleemon 5
https://r11.eu/rdf/resource/36140f93-98a9-45c4-b094-8206362ad0c7,"Nea Mone, Miklosich-Müller 4"
https://r11.eu/rdf/resource/4b1b6e71-fcb5-424d-89ae-4126e9d469bc,Panteleemon 4
https://r11.eu/rdf/resource/ee69e863-9a8a-47e2-b821-9c1b66d42100,Panteleemon 4
https://r11.eu/rdf/resource/1301459f-2fd9-49bd-8dcf-659dcd132e99,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/9851182d-63d6-42fe-963a-704df0aaa6d8,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/93aa5d21-7926-4a36-9f7c-5f3a05eebf4b,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/9fc9d342-c7dd-4f1d-b166-67c801d94e42,Panteleemon 5
https://r11.eu/rdf/resource/fbb45d31-b485-401d-a96e-da1b78f66ad1,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/30db3764-e6f1-4669-a111-5965234a6dac,Panteleemon 6
https://r11.eu/rdf/resource/c192ca14-caca-4839-815d-0d009e9d52c2,Panteleemon 6
https://r11.eu/rdf/resource/465e625a-980c-4e79-b9e9-368bc87aeaac,Panteleemon 2
https://r11.eu/rdf/resource/73bd72fa-799d-478a-9ae9-108a15ef3e29,Panteleemon 2
https://r11.eu/rdf/resource/492b21a0-a02f-46c0-bd7f-2345c426412e,Panteleemon 5
https://r11.eu/rdf/resource/aaa58631-05c3-4aeb-84e6-23a9dc666d06,Panteleemon 5
https://r11.eu/rdf/resource/4d02c8cf-8ebe-4f97-a780-bb42a5b55b67,Panteleemon 5
https://r11.eu/rdf/resource/813ca897-a9ef-452f-b97c-5a98da651267,Panteleemon 6
https://r11.eu/rdf/resource/21dfa129-a872-4bc0-b4f6-126f7a879d25,Panteleemon 6
https://r11.eu/rdf/resource/ab4738a0-1448-4661-ae5d-1156e4b59fd8,Panteleemon 6
https://r11.eu/rdf/resource/491d275f-9646-4c8e-af13-6fedafd994fa,Panteleemon 6
https://r11.eu/rdf/resource/7d0be3cf-3e8e-4bdf-9fc3-2f30dee3b7e6,Panteleemon 5
https://r11.eu/rdf/resource/609e5e56-878e-4884-9fc4-07217e9feab8,Panteleemon 5
https://r11.eu/rdf/resource/37bf889c-e30d-4f7b-b825-3e8da422e6cf,Panteleemon 5
https://r11.eu/rdf/resource/8e4135df-157c-4421-8d9c-b95ed346c72a,Panteleemon 6
https://r11.eu/rdf/resource/e7f28760-aefc-40c2-954b-c3ff47d069c6,Panteleemon 2
https://r11.eu/rdf/resource/f9ee891e-5c41-495c-8dcb-58f8deeea1d1,Panteleemon 5
https://r11.eu/rdf/resource/38b02c9e-d4e9-4972-b83d-3b32a0bfd274,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/42521d6d-a9db-4090-b1f1-034888deecb5,Panteleemon 4
https://r11.eu/rdf/resource/8edb6dcf-e05f-44b5-b828-19c2370c4a79,Panteleemon 4
https://r11.eu/rdf/resource/0322bf19-d57d-47f5-8f79-cc4d6135f05e,Panteleemon 4
https://r11.eu/rdf/resource/7dae6c0e-6295-41b6-905e-7f011eb504f3,Panteleemon 6
https://r11.eu/rdf/resource/dbc976dd-5d27-40ad-8e6d-0c0947fd2723,Panteleemon 6
https://r11.eu/rdf/resource/9028a4b1-b722-4f47-aaa9-48bf6a3b4f9a,Panteleemon 5
https://r11.eu/rdf/resource/46daf080-1f5f-40cd-9d17-f49e8c3ff461,Panteleemon 5
https://r11.eu/rdf/resource/e32e72e8-141a-40b7-a7c6-d482a3532961,Niketas Stethatos (Darrouzes) 11
https://r11.eu/rdf/resource/e9a64a34-dff8-412d-9f13-d631d7243290,Niketas Stethatos (Darrouzes) 7
https://r11.eu/rdf/resource/180c2349-e1ae-40d2-98bf-23da76108239,Niketas Stethatos (Darrouzes) 7
https://r11.eu/rdf/resource/4c78e655-1e7d-4bfe-b4be-3994b5217710,Niketas Stethatos (Darrouzes) 8
https://r11.eu/rdf/resource/12e6b603-d4b6-4b70-a2ad-427f205d9334,Niketas Stethatos (Darrouzes) 9
https://r11.eu/rdf/resource/3e9c8559-5c8c-41b5-bc4b-8279c320ba4f,Niketas Stethatos (Darrouzes) 9
https://r11.eu/rdf/resource/fdc96112-89dc-4f64-927d-7fd88a01e369,Niketas Stethatos (Darrouzes) 9
https://r11.eu/rdf/resource/b96cd561-3634-4982-8b39-9d12f1f64228,Niketas Stethatos (Darrouzes) 5
https://r11.eu/rdf/resource/f145b07a-c4a1-4a63-9065-76cffc0bc216,Niketas Stethatos (Darrouzes) 6
https://r11.eu/rdf/resource/1a10332b-8d1c-4c32-a05b-2089655023a4,Niketas Stethatos (Darrouzes) 2
https://r11.eu/rdf/resource/b33cee7b-057b-4855-8b26-92af6b7ae1b3,Niketas Stethatos (Darrouzes) 10
https://r11.eu/rdf/resource/52613a95-c69e-4a6a-b624-9467f3e31c3e,Kleinchroniken 15
https://r11.eu/rdf/resource/18b9d183-d052-46a5-b586-328e459be361,Kleinchroniken 14
https://r11.eu/rdf/resource/166f5b89-3c25-4e57-b93f-a46267672f8d,Kleinchroniken 14
https://r11.eu/rdf/resource/a91cc439-785b-4ed9-b091-0907e40df5a8,Kleinchroniken 14
https://r11.eu/rdf/resource/012c6b39-0c60-4270-b046-08726d47e827,Kleinchroniken 14
https://r11.eu/rdf/resource/f1c1182b-4dc1-432e-91e5-79a5a0c5f8b8,Kleinchroniken 15
https://r11.eu/rdf/resource/93bda497-f4ae-4835-ada4-50d8eb7a73ed,Kleinchroniken 16
https://r11.eu/rdf/resource/b51689f7-f25c-47aa-ac7b-1215150dcb5f,Kleinchroniken 14
https://r11.eu/rdf/resource/e0b9abf0-5400-4b94-9111-fdee4385259f,Kleinchroniken 15
https://r11.eu/rdf/resource/853ec2e4-7acb-4288-9718-6dcd7ecd369d,Kleinchroniken 15
https://r11.eu/rdf/resource/11c284ac-c19a-4cef-bdca-ec6ade5590fa,Kleinchroniken 15
https://r11.eu/rdf/resource/ef59ebb0-7573-4b24-936a-eb70a5cfdd4f,Lavra 38
